university,database_name,guide_url,real_url
NEU,"Creation of Modern Iraq, c. 1914-1921 (De Gruyter Brill)",https://link.ezproxy.neu.edu/login?url=https://www.degruyterbrill.com/database/iraq/html,https://www.degruyter.com/database/ammo/html
NEU,Criminal Justice Abstracts (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=cja",https://www.ebsco.com/products/research-databases/criminal-justice-abstracts
NEU,Criminal Justice Database (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/criminaljusticeperiodicals/index?accountid=12826,https://about.proquest.com/en/products-services/criminal_justice/
NEU,Culinary Arts (Gale Cengage),https://link.ezproxy.neu.edu/login?url=https://libraries.state.ma.us/login?db=PPCA&locid=mlin_b_northest,https://www.gale.com/c/culinary-arts
NEU,Current Chemical Reactions (1986 - current),https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/?DestApp=WOS&editions=CCR,https://clarivate.com/derwent/solutions/derwent-world-chemical-reactions/
NEU,Current Contents Connect,https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/CCC,https://clarivate.com/webofsciencegroup/solutions/webofscience-current-contents-connect
NEU,Current Protocols from Wiley,https://link.ezproxy.neu.edu/login?url=https://currentprotocols.onlinelibrary.wiley.com/,https://currentprotocols.onlinelibrary.wiley.com
NEU,CVN (Cape Verdean News) 1979-2010,https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/publication/25749?accountid=12826,NOT_FOUND
NEU,D&B Key Business Ratios (Mergent),https://link.ezproxy.neu.edu/login?url=https://www.mergentkbr.com,https://www.mergent.com/solutions/research/key-business-ratios
NEU,Data Citation Index (1900 - current) (Clarivate),https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/DRCI,https://clarivate.com/products/scientific-and-academic-research/research-discovery-and-workflow-solutions/web-of-science/data-citation-index/
NEU,Decolonization: The Politics of Independence in Former Colonial Territories (Gale),https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/DPIT?u=mlin_b_northest,https://www.gale.com/intl/c/decolonization-politics-of-independence
NEU,Derwent Innovations Index (1993 - current),https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/DIIDW,https://clarivate.com/derwent/solutions/derwent-innovations-index/
NEU,DETAIL Inspiration,https://link.ezproxy.neu.edu/login?url=https://www.inspiration.detail.de,https://inspiration.detail.de/
NEU,Digital National Security Archive (Proquest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/dnsa/socialsciences/fromDatabasesLayer?accountid=12826,https://www.proquest.com/dnsa
NEU,Digital Public Library of America (DPLA),https://dp.la/,https://dp.la
NEU,Digital Repository Service (Northeastern University),https://repository.library.northeastern.edu/,https://repository.library.northeastern.edu/
NEU,Digital Theatre+,https://link.ezproxy.neu.edu/login?url=https://edu.digitaltheatreplus.com,https://www.digitaltheatreplus.com
NEU,Digital Transgender Archive (Northeastern University and others),https://www.digitaltransgenderarchive.net/,https://www.digitaltransgenderarchive.net/
NEU,Directory of Open Access Journals,https://doaj.org/,https://doaj.org
NEU,DiscoverGov,https://discover.gpo.gov/primo-explore/search?vid=GPO,NOT_FOUND
NEU,Dissertations and Theses @ Northeastern (ProQuest),https://link.ezproxy.neu.edu/login/pqalumni,https://www.proquest.com/dissertations-theses/northeastern
NEU,Dissertations and Theses Global (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/pqdtglobal?accountid=12826,https://about.proquest.com/en/products-services/pqdtglobal
NEU,Docuseek,https://link.ezproxy.neu.edu/login?url=https://www.docuseek2.com/cart/index,https://docuseek2.com
NEU,DRAM (Database of Recorded American Music),https://link.ezproxy.neu.edu/login?url=http://proxy.dramonline.org/,https://www.dramonline.org
NEU,DSM Library,https://link.ezproxy.neu.edu/login?url=https://doi.org/10.1176/appi.books.9780890425787,https://dsm.psychiatryonline.org
NEU,Duke University Press e-journals,https://link.ezproxy.neu.edu/login?url=https://read.dukeupress.edu/,https://read.dukeupress.edu/
NEU,E&E News (Politico Pro),https://link.ezproxy.neu.edu/login?url=https://subscriber.politicopro.com/eenews,https://subscriber.politicopro.com/eenews
NEU,"Early American Imprints, Series I: Evans, 1639-1800 (Readex/NewsBank)",https://link.ezproxy.neu.edu/login?url=https://infoweb.newsbank.com/iw-search/we/Evans/?p_product=EAIX&p_theme=eai&p_action=keyword&p_nbid=R56K54NNMTYyMzE1NzEyMC44NTM1NTk6MToxMDoxMjkuMTAuMC4w&d_collections=EVAN&d_collectionName=EVAN,https://www.readex.com/products/early-american-imprints-series-i-evans-1639-1800
NEU,"Early American Imprints, Series II: Shaw-Shoemaker, 1801-1819 (Readex/Newsbank)",https://link.ezproxy.neu.edu/login?url=http://infoweb.newsbank.com/?db=SHAW&s_startsearch=keyword,https://www.readex.com/products/early-american-imprints-series-ii-shaw-shoemaker-1801-1819
NEU,"Early American Newspapers, Series 1, 1690-1876: From Colonies to Nation (Newsbank)",https://link.ezproxy.neu.edu/login?url=https://infoweb.newsbank.com/?db=EANX,https://infoweb.newsbank.com/apps/readex/product.aspx?p=EANX
NEU,Early Caribbean Digital Archive (Northeastern University),https://ecda.northeastern.edu/,https://ecda.northeastern.edu/
NEU,Early English Books Online (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/eebo/advanced,https://about.proquest.com/en/products-services/eebo/
NEU,"Earth, Atmospheric & Aquatic Science Database (ProQuest)",https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/eaasdb?accountid=12826,https://about.proquest.com/products-services/Earth-Atmospheric-Aquatic-Science-Database.html
NEU,East Bay Times,https://link.ezproxy.neu.edu/login?url=https://access.medianewsgroup.com/go/northeastern?target=https%3A%2F%2Fwww.eastbaytimes.com%2F,https://www.eastbaytimes.com
NEU,East Boston Community News (Northeastern University),https://repository.library.northeastern.edu/collections/neu:rx918554d,https://repository.library.northeastern.edu/collections/neu:rx917v08p
NEU,Ebony Magazine Archive (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,sso&profile=ehost&defaultdb=ear&custid=s5071636",https://search.ebscohost.com/login.aspx?direct=true&db=egh
NEU,eBook collection (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=nlebk",https://search.ebscohost.com
NEU,EconLit (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=eoh",https://www.ebsco.com/products/research-databases/econlit
NEU,Economist,https://link.ezproxy.neu.edu/login?url=https://www.economist.com/,https://www.economist.com
NEU,EDGAR,http://www.sec.gov/edgar.shtml,https://www.sec.gov/edgar
NEU,Education Database (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/education/index?accountid=12826,https://about.proquest.com/en/products-services/education_database
NEU,Education in Video,https://link.ezproxy.neu.edu/login?url=http://ediv.alexanderstreet.com,https://alexanderstreet.com/products/education-video
NEU,Education Index Retrospective (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=eir",https://www.ebsco.com/products/research-databases/education-index-retrospective
NEU,Education Research Ultimate (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=esu",https://www.ebsco.com/products/research-databases/education-research-ultimate
NEU,Education Week,https://link.ezproxy.neu.edu/login?url=http://www.edweek.org/ew/,https://www.edweek.org
NEU,Eighteenth Century Collections Online (Gale Cengage),https://link.ezproxy.neu.edu/login?url=https://infotrac.galegroup.com/itweb/mlin_b_northest?db=ECCO,https://www.gale.com/primary-sources/eighteenth-century-collections-online
NEU,EIU Viewpoint and Country Reports (Economist Intelligence Unit),https://link.ezproxy.neu.edu/login?url=https://viewpoint.eiu.com,https://viewpoint.eiu.com
NEU,El Caribe Digital Archive (East View),https://link.ezproxy.neu.edu/login?url=https://gpa.eastview.com/crl/elcaribe/newspapers/cari,https://www.eastview.com/resources/newspaper-collections/el-caribe-digital-archive/
NEU,El Mundo Digital Archive (East View),https://gpa.eastview.com/crl/elmundo/,https://www.eastview.com/resources/newspaper-titles/el-mundo/
NEU,Elgar Online Law,https://link.ezproxy.neu.edu/login?url=http://www.elgaronline.com/browse?access=user,https://www.elgaronline.com/law
NEU,Embase (Elsevier),https://link.ezproxy.neu.edu/login?url=https://www.embase.com,https://www.embase.com
NEU,Emerald Emerging Markets Case Studies Collection,https://link.ezproxy.neu.edu/login?url=https://www.emerald.com/insight/products/EEMCS/view,https://www.emerald.com/insight/content/doi/10.1108/EEMCS
NEU,Emerald Fulltext,https://link.ezproxy.neu.edu/login?url=https://www.emeraldinsight.com/,https://www.emerald.com/insight/
NEU,Emerging Markets Information Service (EMIS),https://link.ezproxy.neu.edu/login?url=https://site.securities.com/emis.html,https://www.emis.com
NEU,Empire Online (Adam Matthew Digital),https://link.ezproxy.neu.edu/login?url=https://www.empire.amdigital.co.uk,https://www.amdigital.co.uk/primary-sources/empire-online
NEU,Encyclopaedia Judaica,https://link.ezproxy.neu.edu/login?url=https://galenet.galegroup.com/servlet/eBooks?ste=22&docNum=CX2587599999&q=mlin_b_northest,https://www.gale.com/intl/c/encyclopedia-judaica
NEU,Encyclopaedia of Islam (Brill),https://link.ezproxy.neu.edu/login?url=https://referenceworks.brill.com/display/package/eio,https://referenceworks.brillonline.com/browse/encyclopaedia-of-islam-2
NEU,Encyclopedia of American Studies (Johns Hopkins University Press),https://eas-ref.press.jhu.edu/,NOT_FOUND
NEU,Encyclopedia of Earth,http://www.eoearth.org/eoe/about,https://editors.eol.org/eoearth/wiki/Main_Page
NEU,Encyclopedia of Food and Health,https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/science/referenceworks/9780123849533,https://www.sciencedirect.com/referencework/9780123849533/encyclopedia-of-food-and-health
NEU,Encyclopedia of Jewish History and Culture (Brill),https://link.ezproxy.neu.edu/login?url=https://referenceworks.brillonline.com/browse/encyclopedia-of-jewish-history-and-culture,https://referenceworks.brillonline.com/browse/encyclopedia-of-jewish-history-and-culture
NEU,"Encyclopedia of Ocean Sciences, 2nd edition 2008",https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/science/referenceworks/9780123744739,https://www.sciencedirect.com/referencework/9780123744739/encyclopedia-of-ocean-sciences
NEU,Endpoints News,https://endpts.com/subscribe/,https://endpts.com
NEU,Engineering Village,https://link.ezproxy.neu.edu/login?url=https://www.engineeringvillage.com/search/quick.url?CID=quickSearch,https://www.engineeringvillage.com
NEU,Entertainment Industry Magazine Archive (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/eima/arts/fromBasicHomePage?accountid=12826,https://about.proquest.com/en/products-services/eima
NEU,ERIC (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=eric",https://eric.ed.gov/
NEU,ERIC (Education Resources Institute),https://eric.ed.gov/,https://eric.ed.gov
NEU,ERIC (Proquest),https://link.ezproxy.neu.edu/login?url=http://search.proquest.com/ericshell?accountid=12826,https://www.proquest.com/eric
NEU,Ethnic NewsWatch (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/ethnicnewswatch?accountid=12826,https://about.proquest.com/en/products-services/ethnic_newswatch/
NEU,Ethnologue : Languages of the World,https://link.ezproxy.neu.edu/login?url=https://www.ethnologue.com,https://www.ethnologue.com
NEU,Europa World Plus,https://link.ezproxy.neu.edu/login?url=https://www.europaworld.com/,https://www.europaworld.com
NEU,F. A. Davis PT Collection,https://link.ezproxy.neu.edu/login?url=https://fadavispt.mhmedical.com,https://fadavispt.com
NEU,Factiva,https://subjectguides.lib.neu.edu/factiva,https://professional.dowjones.com/factiva/
NEU,Facts & Comparisons Clinical eAnswers,https://link.ezproxy.neu.edu/login?url=https://fco.factsandcomparisons.com/lco/action/home?siteid=5&,https://fco.factsandcomparisons.com
NEU,Federal Register Library (Hein Online),https://link.ezproxy.neu.edu/login?url=https://www.heinonline.org/HOL/Index?collection=fedreg,https://home.heinonline.org/content/Federal-Register-Library/
NEU,Films on Demand (FMG),https://link.ezproxy.neu.edu/login?url=https://fod.infobase.com/PortalPlayLists.aspx?wid=237949,https://digital.films.com
NEU,Financial Times,https://ft.com/northeastern,https://www.ft.com
NEU,FitchConnect (BMI),https://identity-sso-cognito-service.fitch.group/v1/cognito/authorize?orgId=5c86bce6a2662b0001d24afd,https://www.fitchconnect.com
NEU,"Food History: Printed and Manuscript Recipe Books, 1669-1990 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/collection/4YOG/GDSC?u=mlin_b_northest,https://www.gale.com/intl/c/food-history-printed-and-manuscript-recipe-books
NEU,Foreign Affairs,https://link.ezproxy.neu.edu/login?url=https://www.foreignaffairs.com/,https://www.foreignaffairs.com/
NEU,"Foreign Office Files for China, 1919-1980 (Adam Matthew Digital)",https://link.ezproxy.neu.edu/login?url=https://www.foreignofficefileschina.amdigital.co.uk,https://www.amdigital.co.uk/primary-sources/foreign-office-files-for-china-1919-1980
NEU,Foreign Policy,https://link.ezproxy.neu.edu/login?url=https://foreignpolicy.com,https://foreignpolicy.com
NEU,Foundation Directory Professional (Candid),https://link.ezproxy.neu.edu/login?url=https://fconline.foundationcenter.org/ipl.php,https://fconline.foundationcenter.org
NEU,Freedom House Collection (Northeastern University),https://freedomhouse.library.northeastern.edu/,https://repository.library.northeastern.edu/collections/neu:rx913w21k
NEU,Gale Digital Scholar Lab,https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/DSLAB?u=mlin_b_northest,https://go.gale.com/ps/digitalScholar
NEU,Gale in Context: Opposing Viewpoints,https://link.ezproxy.neu.edu/login?qurl=https://link.gale.com/apps/OVIC?u=mlin_b_northest,https://www.gale.com/c/in-context-opposing-viewpoints
NEU,Gale LegalForms for Massachusetts,https://libraries.state.ma.us/login?db=TGLF&locid=mlin_b_northest,https://galesupport.com/legalforms/
NEU,Gale Virtual Reference Library (Gale Cengage),https://link.ezproxy.neu.edu/login?url=https://infotrac.galegroup.com/itweb/mlin_b_northest?db=GVRL,https://www.gale.com/databases/gale-virtual-reference-library
NEU,Garland Encyclopedia of World Music (Alexander Street),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/glnd,https://alexanderstreet.com/products/garland-encyclopedia-world-music-online
NEU,GDC Vault,https://link.ezproxy.neu.edu/login?url=https://gdcvault.com/login?url=members,https://www.gdcvault.com
NEU,GenderWatch (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/genderwatch?accountid=12826,https://about.proquest.com/en/products-services/genderwatch/
